"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"4395414","50100",15,0,0,"02",0
"4395497","50100",10,0,3,"02",27800
"4395950","50100",10,0,4,"02",36800
"4396148","50100",37,0,4,"06",29200
"4396152","50100",16,0,1,"08",770
"4396386","50100",37,0,2,"05",34300
"4396701","50100",0,2,1,"  ",0
"4396788","50100",11,0,5,"02",69600
"4397427","50100",48,0,2,"02",43300
"4397733","50100",10,0,3,"01",52400
"4398674","50100",11,0,3,"02",58500
"4398981","50100",14,0,0,"02",0
"4399183","50100",15,0,0,"02",0
"4399399","50100",15,0,0,"02",0
"4399464","50100",15,0,0,"03",0
"4399530","50100",37,0,2,"02",74000
"4400535","50100",26,0,3,"02",77270
"4400951","50100",16,0,4,"01",17800
"4401146","50100",31,0,3,"02",1e+05
"4402034","50100",11,0,2,"02",52810
"4402832","50100",10,0,3,"02",55790
"4403377","50100",11,0,4,"02",125350
"4404088","50100",15,0,2,"02",32200
"4404120","50100",16,0,1,"02",7500
"4404402","50100",16,0,4,"02",84130
"4404796","50100",10,0,1,"02",70500
"4405189","50100",16,0,2,"02",27710
"4405234","50100",32,0,1,"02",26000
"4406922","50100",32,0,4,"02",11890
"4407076","50100",32,0,2,"05",36600
"4408393","50100",31,0,2,"02",43350
"4408775","50100",10,0,1,"04",24150
"4409593","50100",10,0,3,"02",79000
"4409641","50100",11,0,3,"01",81000
"4410412","50100",11,0,5,"02",52000
"4412629","50100",11,0,2,"02",33100
"4412762","50100",59,0,0,"08",0
"4413494","50100",11,0,1,"02",30000
"4413893","50100",14,0,0,"02",0
"4414011","50100",37,0,1,"05",16100
"4414042","50100",10,0,2,"02",92000
"4414410","50100",37,0,2,"06",17770
"4414663","50100",21,0,5,"02",98000
"4415085","50100",0,1,1,"  ",0
"4415415","50100",0,1,1,"  ",0
"4415715","50100",15,0,2,"02",26300
"4416249","50100",10,0,5,"02",79000
"4416273","50100",42,0,1,"02",20000
"4416386","50100",48,0,2,"02",71600
"4417376","50100",23,0,0,"02",0
"4417793","50100",11,0,2,"02",35800
"4418601","50100",11,0,2,"02",48800
"4419764","50100",27,0,2,"02",65604
"4420090","50100",26,0,1,"02",14500
"4420295","50100",10,0,2,"02",42000
"4420510","50100",37,0,2,"06",19000
"4420601","50100",37,0,1,"05",23300
"4420973","50100",30,0,0,"04",0
"4421441","50100",11,0,3,"02",63700
"4422595","50100",14,0,0,"03",0
"4423872","50100",14,0,0,"04",0
"4424882","50100",16,0,5,"02",46000
"4427752","50100",0,2,1,"  ",0
"4427891","50100",26,0,2,"02",118000
"4430005","50100",48,0,2,"04",31900
"4430030","50100",11,0,4,"02",97120
"4430370","50100",48,0,1,"02",32400
"4431024","50100",10,0,1,"01",18500
"4431349","50100",27,0,1,"02",34500
"4431524","50100",14,0,0,"02",0
"4432188","50100",16,0,3,"02",44000
"4432694","50100",15,0,2,"02",99000
"4434900","50100",15,0,0,"02",0
"4435267","50100",37,0,1,"04",8400
"4435768","50100",11,0,6,"02",86200
"4436246","50100",15,0,0,"04",0
"4437013","50100",11,0,4,"01",71000
"4438966","50100",31,0,3,"02",112480
"4440509","50100",10,0,4,"02",83000
"4441820","50100",37,0,0,"02",0
"4443618","50100",16,0,1,"05",15000
"4444662","50100",0,2,1,"  ",0
"4445540","50100",26,0,1,"02",159000
"4446490","50100",10,0,5,"02",30200
"4447833","50100",11,0,2,"02",13300
"4449467","50100",27,0,1,"02",14300
"4450034","50100",42,0,1,"04",22800
"4450144","50100",0,1,1,"  ",0
"4450300","50100",11,0,1,"08",54000
"4450346","50100",16,0,4,"01",26700
"4451178","50100",11,0,1,"02",18700
"4452861","50100",22,0,0,"02",0
"4453248","50100",16,0,1,"02",36000
"4453992","50100",16,0,1,"02",20000
"4454381","50100",0,1,1,"  ",0
"4454992","50100",21,0,4,"02",32900
"4455188","50100",22,0,0,"02",0
"4455418","50100",16,0,1,"02",18400
"4455627","50100",22,0,0,"02",0
"4456365","50100",11,0,1,"02",35000
"4456392","50100",26,0,2,"02",43890
"4456394","50100",42,0,3,"02",81100
"4456878","50100",11,0,2,"02",53380
"4458108","50100",22,0,0,"02",0
"4458257","50100",5,0,2,"02",68000
"4459006","50100",37,0,2,"02",40000
"4459036","50100",11,0,2,"02",38220
"4459722","50100",11,0,2,"06",48510
"4459863","50100",22,0,0,"06",0
"4459934","50100",21,0,2,"02",53300
"4461731","50100",21,0,5,"01",10400
"4462240","50100",27,0,1,"02",10000
"4464560","50100",10,0,5,"02",100500
"4465024","50100",26,0,1,"02",11500
"4466011","50100",11,0,2,"02",6600
"4466199","50100",11,0,4,"02",53000
"4466441","50100",22,0,0,"02",0
"4466522","50100",11,0,6,"02",94000
"4467218","50100",42,0,2,"05",70000
"4467807","50100",0,2,1,"  ",0
"4468207","50100",11,0,1,"02",30000
"4468273","50100",16,0,3,"02",6400
"4468767","50100",11,0,1,"02",13400
"4469074","50100",37,0,0,"02",0
"4470450","50100",15,0,2,"02",10800
"4470720","50100",37,0,2,"02",39900
"4473389","50100",10,0,4,"02",24000
"4473805","50100",15,0,0,"02",0
"4474372","50100",32,0,4,"02",83000
"4474390","50100",7,0,0,"02",0
"4475037","50100",48,0,3,"02",60100
"4475415","50100",37,0,2,"01",8700
"4475717","50100",16,0,2,"02",38300
"4475860","50100",37,0,4,"02",54240
"4476501","50100",11,0,2,"02",32880
"4477183","50100",0,2,1,"  ",0
"4477252","50100",22,0,0,"06",0
"4477584","50100",23,0,0,"10",0
"4478313","50100",11,0,2,"02",24700
"4478618","50100",10,0,4,"06",13400
"4478637","50100",16,0,1,"02",17000
"4480487","50100",32,0,2,"02",36700
"4480554","50100",26,0,1,"02",9100
"4481485","50100",16,0,4,"02",54000
"4481502","50100",21,0,2,"02",28100
"4482015","50100",14,0,0,"02",0
"4482202","50100",10,0,3,"02",60000
"4482738","50100",16,0,4,"02",30200
"4484775","50100",0,2,1,"  ",0
"4485080","50100",11,0,3,"02",61000
"4485114","50100",22,0,0,"02",0
"4485370","50100",10,0,2,"02",10800
"4485798","50100",15,0,0,"03",0
"4486377","50100",15,0,0,"02",0
"4487048","50100",53,0,2,"03",37100
"4487395","50100",11,0,2,"04",74400
"4487492","50100",16,0,2,"02",25900
"4487737","50100",10,0,2,"02",31070
"4487900","50100",16,0,1,"02",125000
"4487989","50100",16,0,1,"06",16000
"4489103","50100",0,1,1,"  ",0
"4489166","50100",37,0,1,"01",26250
"4489242","50100",23,0,0,"02",0
"4489689","50100",0,2,1,"  ",0
"4490446","50100",11,0,3,"02",26000
"4491642","50100",15,0,0,"02",0
"4492527","50100",32,0,1,"02",53900
"4495218","50100",37,0,2,"04",63000
"4495690","50100",11,0,2,"02",69000
"4496087","50100",10,0,2,"02",10500
"4497067","50100",16,0,4,"02",64800
"4497829","50100",16,0,2,"04",41000
"4497849","50100",16,0,1,"02",61000
"4498152","50100",42,0,1,"09",15500
"4498420","50100",32,0,4,"02",27300
"4498917","50100",15,0,0,"01",0
"4499586","50100",11,0,2,"02",44200
"4500350","50100",15,0,0,"03",0
"4501123","50100",16,0,2,"02",76250
"4501758","50100",53,0,1,"09",3710
"4504000","50100",0,2,1,"  ",0
"4504196","50100",0,2,1,"  ",0
"4505099","50100",37,0,3,"04",61710
"4505164","50100",22,0,0,"02",0
"4506488","50100",32,0,2,"02",68800
"4508130","50100",37,0,1,"09",5100
"4508372","50100",26,0,1,"03",14510
"4508594","50100",16,0,4,"02",66000
"4508844","50100",10,0,3,"01",32000
"4509180","50100",11,0,4,"05",69000
"4509856","50100",47,0,4,"01",50500
"4509864","50100",15,0,0,"02",0
"4510341","50100",16,0,3,"02",2300
"4510453","50100",11,0,2,"04",18000
"4510679","50100",42,0,2,"01",30000
"4511429","50100",42,0,2,"06",7000
"4512574","50100",10,0,2,"02",83000
"4513089","50100",15,0,0,"02",0
"4514516","50100",42,0,1,"05",24400
"4514573","50100",10,0,1,"02",56000
"4514905","50100",10,0,1,"02",105000
"4515554","50100",21,0,4,"02",195300
"4516756","50100",26,0,1,"02",28500
"4517413","50100",22,0,0,"05",0
"4517571","50100",21,0,3,"02",91030
"4517667","50100",11,0,1,"02",35710
"4517869","50100",10,0,2,"02",72700
"4517882","50100",11,0,3,"02",15900
"4518796","50100",38,0,3,"05",25000
"4519779","50100",5,0,3,"02",41500
"4519821","50100",11,0,2,"02",23000
"4519963","50100",44,0,0,"01",0
"4520163","50100",0,2,1,"  ",0
"4520625","50100",32,0,1,"02",72050
"4520998","50100",10,0,2,"02",32760
"4521606","50100",10,0,3,"02",70000
"4521607","50100",37,0,1,"04",11000
"4521752","50100",11,0,2,"05",23500
"4521789","50100",37,0,1,"05",6600
"4521929","50100",11,0,1,"03",25700
"4522439","50100",0,2,1,"  ",0
"4523539","50100",16,0,5,"01",20200
"4523759","50100",10,0,3,"02",67600
"4524342","50100",11,0,1,"02",98000
"4524662","50100",31,0,1,"05",10000
"4525060","50100",29,0,0,"05",0
"4526966","50100",29,0,0,"02",0
"4528277","50100",11,0,2,"02",84700
"4529951","50100",26,0,1,"04",48020
"4530764","50100",10,0,2,"01",73200
"4531014","50100",48,0,2,"02",79500
"4531901","50100",11,0,1,"01",9700
"4531964","50100",32,0,2,"02",62250
"4532543","50100",11,0,2,"01",25000
"4532940","50100",15,0,0,"02",0
"4533026","50100",11,0,1,"02",12000
"4533915","50100",10,0,3,"02",46090
"4534768","50100",16,0,1,"01",9100
"4534776","50100",11,0,1,"03",15000
"4535828","50100",11,0,4,"01",35900
"4536342","50100",21,0,1,"01",32570
"4536530","50100",16,0,2,"02",97000
"4538200","50100",16,0,3,"02",65100
"4538386","50100",14,0,0,"08",0
"4538405","50100",16,0,2,"02",24204
"4538705","50100",11,0,4,"02",46900
"4540703","50100",11,0,2,"02",17300
"4541600","50100",10,0,2,"01",33900
"4542012","50100",53,0,2,"02",64100
"4542383","50100",6,0,2,"05",45100
"4544860","50100",11,0,3,"02",48060
"4547340","50100",16,0,1,"02",6600
"4549285","50100",11,0,3,"02",37800
"4549373","50100",11,0,2,"02",48700
"4549913","50100",0,2,1,"  ",0
"4550948","50100",21,0,1,"02",42000
"4551781","50100",21,0,2,"02",47000
"4551944","50100",26,0,4,"01",11700
"4552212","50100",42,0,4,"02",46900
"4552942","50100",29,0,0,"02",0
"4553067","50100",15,0,4,"02",193800
"4554281","50100",26,0,1,"05",8200
"4554422","50100",11,0,2,"02",44800
"4554799","50100",11,0,2,"02",35440
"4555627","50100",14,0,0,"02",0
"4556063","50100",22,0,0,"02",0
"4556673","50100",37,0,1,"04",13000
"4557334","50100",7,0,0,"01",0
"4557784","50100",11,0,2,"02",38200
"4557888","50100",47,0,5,"04",118400
"4557917","50100",16,0,5,"02",92800
"4558673","50100",11,0,2,"02",41800
"4560056","50100",11,0,4,"02",40000
"4560217","50100",37,0,0,"02",0
"4561005","50100",10,0,6,"05",30820
"4561564","50100",44,0,0,"03",0
"4561837","50100",10,0,1,"02",22900
"4561974","50100",10,0,4,"02",33000
"4562860","50100",11,0,2,"02",25300
"4562969","50100",0,2,1,"  ",0
"4562979","50100",10,0,1,"01",17400
"4565929","50100",31,0,2,"02",59610
"4566090","50100",37,0,1,"03",61900
"4566198","50100",37,0,1,"08",14800
"4567081","50100",43,0,1,"06",34000
"4567422","50100",5,0,4,"02",80600
"4567604","50100",0,2,1,"  ",0
"4568933","50100",0,2,1,"  ",0
"4569036","50100",15,0,0,"09",0
"4569341","50100",11,0,2,"02",34840
"4570641","50100",10,0,5,"02",20800
"4571273","50100",11,0,1,"02",43000
"4571318","50100",10,0,4,"02",51134
"4573664","50100",15,0,3,"01",50110
"4573923","50100",11,0,2,"02",53900
"4574993","50100",31,0,2,"02",139300
"4575873","50100",11,0,2,"01",14500
"4576141","50100",5,0,5,"02",112070
"4576840","50100",10,0,5,"02",90000
"4577151","50100",10,0,3,"02",80000
"4577580","50100",26,0,2,"02",11000
"4578400","50100",48,0,1,"04",7800
"4578857","50100",15,0,0,"08",0
"4579767","50100",15,0,2,"02",50000
"4581211","50100",16,0,4,"01",15600
"4583006","50100",16,0,1,"01",28000
"4583903","50100",68,0,2,"08",83460
"4583951","50100",11,0,4,"02",96000
"4584750","50100",31,0,2,"05",33100
"4585404","50100",16,0,3,"02",19600
"4585531","50100",10,0,4,"01",33000
"4585982","50100",31,0,2,"02",68000
"4586634","50100",15,0,0,"02",0
"4586710","50100",16,0,2,"02",102000
"4586970","50100",31,0,2,"06",15000
"4587914","50100",16,0,4,"02",94800
"4589302","50100",11,0,2,"02",31090
"4589913","50100",0,2,1,"  ",0
"4589949","50100",10,0,1,"02",15004
"4591469","50100",16,0,2,"02",74000
"4591893","50100",58,0,3,"05",7000
"4593171","50100",16,0,2,"03",34300
"4593974","50100",48,0,2,"01",50600
"4594720","50100",26,0,2,"02",38250
"4595216","50100",14,0,0,"08",0
"4595485","50100",11,0,1,"01",16000
"4595546","50100",16,0,3,"02",53000
"4595950","50100",16,0,1,"02",31700
"4596581","50100",11,0,4,"01",49000
"4597547","50100",43,0,3,"02",53770
"4597648","50100",5,0,3,"02",50040
"4600441","50100",10,0,2,"04",48600
"4600623","50100",22,0,1,"02",4400
"4601733","50100",11,0,5,"02",70100
"4602017","50100",26,0,2,"02",79700
"4602273","50100",11,0,4,"02",65340
"4602622","50100",11,0,5,"02",77290
"4602736","50100",10,0,1,"02",21000
"4603578","50100",53,0,1,"02",3700
"4604233","50100",14,0,0,"03",0
"4604395","50100",21,0,1,"01",19000
"4606991","50100",16,0,4,"02",60000
"4607205","50100",16,0,1,"02",31800
"4607696","50100",10,0,1,"02",4880
"4607978","50100",16,0,3,"02",48300
"4608030","50100",10,0,4,"01",18000
"4608172","50100",0,2,1,"  ",0
"4608791","50100",42,0,1,"02",5600
"4608806","50100",22,0,0,"02",0
"4608812","50100",42,0,2,"02",64000
"4608957","50100",10,0,4,"02",33000
"4609272","50100",48,0,2,"02",94800
"4609682","50100",82,0,0,"02",0
"4611670","50100",42,0,1,"06",0
"4611919","50100",32,0,1,"06",19000
"4612347","50100",15,0,0,"04",0
"4613435","50100",10,0,1,"02",47200
"4613591","50100",10,0,1,"02",7000
"4614519","50100",0,1,1,"  ",0
"4614810","50100",0,2,1,"  ",0
"4614915","50100",15,0,0,"02",0
"4615708","50100",11,0,5,"02",77900
"4617761","50100",32,0,1,"02",13000
"4619257","50100",22,0,0,"02",0
"4619505","50100",15,0,0,"02",0
"4620105","50100",15,0,0,"02",0
"4620910","50100",37,0,1,"02",57900
"4620985","50100",32,0,3,"02",51730
"4621547","50100",14,0,0,"02",0
"4624682","50100",32,0,1,"08",19000
"4625754","50100",27,0,2,"02",47000
"4626531","50100",11,0,1,"02",38320
"4626536","50100",11,0,2,"02",27510
"4626565","50100",15,0,0,"02",0
"4627207","50100",11,0,5,"02",45000
"4628008","50100",5,0,4,"02",47610
"4629595","50100",10,0,1,"01",8400
"4631034","50100",31,0,3,"03",93100
"4631191","50100",0,2,1,"  ",0
"4631780","50100",11,0,3,"02",101700
"4632517","50100",16,0,1,"02",7500
"4632653","50100",14,0,0,"06",0
"4632814","50100",10,0,2,"01",39620
"4633151","50100",42,0,1,"02",44430
"4633601","50100",44,0,0,"03",0
"4634278","50100",31,0,1,"04",20200
"4634402","50100",42,0,4,"02",54600
"4636611","50100",26,0,5,"05",22450
"4637193","50100",10,0,3,"02",32060
"4638646","50100",14,0,0,"02",0
"4639660","50100",10,0,3,"02",13200
"4639960","50100",0,2,1,"  ",0
"4640622","50100",10,0,2,"02",50500
"4641139","50100",0,2,1,"  ",0
"4641527","50100",37,0,1,"08",18000
"4641637","50100",0,2,1,"  ",0
"4642449","50100",10,0,1,"02",13000
"4643069","50100",43,0,1,"06",9800
"4643985","50100",0,1,1,"  ",0
"4644086","50100",21,0,1,"05",24800
"4645213","50100",11,0,2,"02",73900
"4646580","50100",0,2,1,"  ",0
"4646604","50100",32,0,1,"02",23800
"4647518","50100",27,0,2,"02",89000
"4648079","50100",21,0,1,"01",9200
"4648152","50100",37,0,2,"04",10300
"4648437","50100",10,0,2,"02",69000
"4648512","50100",15,0,0,"02",0
"4648836","50100",11,0,2,"02",78000
"4649381","50100",16,0,2,"02",30710
"4649985","50100",16,0,1,"02",19000
"4650035","50100",11,0,1,"05",6000
"4650609","50100",0,2,1,"  ",0
"4650853","50100",27,0,2,"01",25000
"4652966","50100",10,0,3,"01",45370
"4653535","50100",0,2,1,"  ",0
"4653931","50100",0,2,1,"  ",0
"4654702","50100",11,0,2,"02",16000
"4655292","50100",11,0,1,"01",8000
"4655329","50100",58,0,1,"02",8700
"4655906","50100",47,0,2,"07",3500
"4656220","50100",16,0,2,"02",50800
"4656625","50100",11,0,2,"04",30600
"4657171","50100",10,0,2,"02",40000
"4657181","50100",16,0,4,"02",9110
"4657877","50100",16,0,3,"02",51420
"4657918","50100",45,0,0,"03",0
"4658550","50100",10,0,3,"02",22310
"4659823","50100",14,0,0,"02",0
"4661042","50100",11,0,5,"02",102000
"4661502","50100",11,0,1,"02",23600
"4661540","50100",5,0,3,"02",130000
"4661736","50100",11,0,2,"02",48000
"4662112","50100",16,0,2,"02",127140
"4662803","50100",10,0,1,"04",13000
"4666487","50100",10,0,3,"08",160500
"4666762","50100",14,0,0,"03",0
"4667460","50100",16,0,5,"02",91100
"4668419","50100",16,0,1,"02",30600
"4668609","50100",11,0,3,"02",27200
"4668695","50100",11,0,2,"02",106700
"4669245","50100",48,0,1,"05",18700
"4670599","50100",16,0,1,"02",18000
"4671736","50100",11,0,1,"01",80500
"4672741","50100",22,0,0,"02",0
"4673100","50100",10,0,2,"02",16300
"4673828","50100",22,0,0,"02",0
"4674251","50100",37,0,2,"02",108400
"4675028","50100",11,0,1,"02",9000
"4675035","50100",14,0,0,"04",0
"4675215","50100",0,2,1,"  ",0
"4675985","50100",16,0,4,"02",65050
"4676080","50100",37,0,1,"07",7200
"4676431","50100",42,0,2,"03",41010
"4676903","50100",31,0,2,"02",124000
"4676992","50100",10,0,1,"02",110100
"4677217","50100",22,0,0,"02",0
"4677899","50100",48,0,2,"02",176100
"4677935","50100",26,0,6,"04",47400
"4678185","50100",10,0,4,"02",37190
"4678337","50100",11,0,2,"02",18130
"4678447","50100",11,0,2,"02",60370
"4679215","50100",31,0,2,"03",32600
"4679523","50100",10,0,3,"02",85400
"4679614","50100",42,0,2,"02",50000
"4680983","50100",43,0,3,"03",12500
"4682737","50100",16,0,4,"06",6700
"4683186","50100",10,0,5,"04",20800
"4683755","50100",10,0,2,"02",122000
"4684967","50100",0,1,1,"  ",0
"4685077","50100",0,2,1,"  ",0
"4686037","50100",23,0,0,"01",0
"4687011","50100",11,0,1,"02",22500
"4687429","50100",15,0,0,"02",0
"4687808","50100",42,0,5,"02",47680
"4688270","50100",10,0,2,"02",72700
"4688332","50100",10,0,2,"02",31230
"4688683","50100",0,1,1,"  ",0
"4690059","50100",0,2,1,"  ",0
"4691309","50100",16,0,3,"02",25410
"4691999","50100",32,0,2,"03",48000
"4692106","50100",22,0,0,"04",0
"4692158","50100",16,0,2,"02",134500
"4692601","50100",11,0,2,"02",60000
"4693029","50100",11,0,3,"02",143000
"4694245","50100",0,1,1,"  ",0
"4694269","50100",14,0,0,"02",0
"4695513","50100",11,0,3,"02",87000
"4695839","50100",16,0,1,"02",54300
"4696572","50100",26,0,2,"02",418900
"4696938","50100",10,0,1,"02",39500
"4698061","50100",14,0,0,"08",0
"4698399","50100",32,0,4,"02",111920
"4698475","50100",37,0,0,"02",0
"4698542","50100",16,0,4,"02",99520
"4698951","50100",10,0,1,"02",109700
"4699223","50100",10,0,1,"05",0
"4699293","50100",15,0,4,"02",50000
"4700119","50100",10,0,2,"01",13800
"4700785","50100",11,0,1,"02",6100
"4700788","50100",11,0,2,"02",79820
"4701317","50100",14,0,0,"03",0
"4701329","50100",26,0,3,"01",40000
"4701409","50100",42,0,2,"02",7200
"4702422","50100",21,0,5,"02",57750
"4703331","50100",15,0,6,"02",45000
"4703373","50100",28,0,5,"02",42000
"4704583","50100",10,0,2,"02",70000
"4704775","50100",26,0,4,"02",310500
"4707229","50100",11,0,3,"02",17500
"4707794","50100",16,0,3,"02",66040
"4707821","50100",42,0,1,"06",28300
"4708497","50100",21,0,2,"05",6000
"4708696","50100",32,0,3,"04",30000
"4709923","50100",0,2,1,"  ",0
"4710625","50100",42,0,3,"03",26600
"4710944","50100",11,0,2,"02",35400
"4712026","50100",15,0,0,"02",0
"4713707","50100",32,0,3,"04",6600
"4713824","50100",15,0,0,"02",0
"4714955","50100",14,0,0,"05",0
"4715410","50100",22,0,0,"02",0
"4717321","50100",16,0,1,"02",7100
"4719189","50100",47,0,4,"02",78150
"4720742","50100",32,0,4,"02",91300
"4720811","50100",23,0,0,"02",0
"4721047","50100",16,0,2,"01",50230
"4721182","50100",31,0,2,"02",11000
"4721706","50100",15,0,0,"01",0
"4722048","50100",11,0,3,"02",76100
"4722404","50100",16,0,2,"02",62000
"4722435","50100",0,2,1,"  ",0
"4723407","50100",23,0,0,"02",0
"4723604","50100",21,0,2,"02",92000
"4726450","50100",26,0,5,"03",122370
"4726568","50100",16,0,3,"02",32000
"4727033","50100",10,0,2,"02",53300
"4727235","50100",0,2,1,"  ",0
"4727813","50100",11,0,1,"06",33500
"4728742","50100",22,0,0,"02",0
"4728772","50100",10,0,1,"02",0
"4729089","50100",16,0,1,"02",6000
"4729541","50100",11,0,2,"04",17500
"4729605","50100",22,0,0,"02",0
"4729943","50100",0,2,1,"  ",0
"4731959","50100",11,0,4,"02",77100
"4732143","50100",15,0,0,"05",0
"4732851","50100",16,0,3,"02",31000
"4733386","50100",15,0,0,"08",0
"4734152","50100",37,0,4,"02",66040
"4735675","50100",16,0,1,"02",18000
"4735828","50100",31,0,2,"02",28000
"4735859","50100",10,0,2,"02",60100
"4736730","50100",37,0,2,"02",49140
"4737785","50100",11,0,1,"02",22500
"4738455","50100",10,0,4,"02",31000
"4739166","50100",11,0,3,"02",34000
"4739489","50100",15,0,1,"01",12000
"4740193","50100",16,0,2,"02",34000
"4741573","50100",15,0,0,"02",0
"4742382","50100",11,0,2,"02",57900
"4742509","50100",37,0,1,"09",8000
"4743671","50100",42,0,2,"02",63700
"4744069","50100",5,0,2,"02",4800
"4744173","50100",22,0,0,"02",0
"4744224","50100",10,0,1,"01",31900
"4745388","50100",6,0,6,"02",49000
"4745870","50100",16,0,2,"06",18600
"4746365","50100",11,0,1,"02",46300
"4746805","50100",5,0,2,"04",20100
"4746885","50100",15,0,0,"02",0
"4748318","50100",42,0,4,"02",64100
"4751903","50100",11,0,3,"02",87000
"4752196","50100",11,0,2,"02",66300
"4752302","50100",16,0,1,"02",26000
"4752557","50100",11,0,2,"02",33140
"4752884","50100",42,0,4,"02",51800
"4753218","50100",11,0,4,"02",132500
"4753297","50100",16,0,2,"05",49000
"4753969","50100",15,0,0,"04",0
"4754217","50100",11,0,3,"02",7700
"4754689","50100",58,0,3,"03",15510
"4754829","50100",11,0,2,"02",61000
"4756489","50100",11,0,3,"02",62200
"4759590","50100",10,0,1,"02",27750
"4759620","50100",5,0,4,"04",47170
"4759667","50100",10,0,4,"02",30920
"4760205","50100",16,0,2,"02",117070
"4760588","50100",42,0,5,"02",309000
"4760727","50100",30,0,0,"03",0
"4761883","50100",32,0,3,"02",156900
"4762204","50100",0,2,1,"  ",0
"4763375","50100",10,0,1,"02",135000
"4763821","50100",32,0,3,"05",74000
"4763896","50100",26,0,2,"02",141500
"4764171","50100",15,0,0,"02",0
"4767170","50100",16,0,3,"02",51500
"4767561","50100",0,2,1,"  ",0
"4767976","50100",11,0,2,"05",38030
"4768438","50100",16,0,1,"02",6800
"4768580","50100",14,0,0,"02",0
"4768836","50100",26,0,4,"02",54920
"4769967","50100",32,0,4,"02",31400
"4770119","50100",16,0,3,"02",58890
"4770776","50100",11,0,2,"02",88500
"4771676","50100",0,2,1,"  ",0
"4773069","50100",42,0,2,"02",40000
"4773194","50100",11,0,2,"02",63000
"4773715","50100",11,0,2,"02",78000
"4773759","50100",10,0,2,"02",85000
"4774255","50100",42,0,2,"06",49010
"4774403","50100",11,0,2,"02",24310
"4775117","50100",16,0,1,"02",25000
"4776997","50100",48,0,2,"02",31000
"4777863","50100",11,0,1,"02",10000
"4777878","50100",26,0,2,"02",92200
"4780700","50100",10,0,4,"02",62000
"4780848","50100",11,0,1,"02",105000
"4780878","50100",32,0,3,"02",19500
"4780964","50100",58,0,1,"05",36000
"4781063","50100",16,0,2,"02",13330
"4782267","50100",58,0,1,"04",25000
"4783590","50100",0,1,1,"  ",0
"4785640","50100",11,0,2,"04",30200
"4786225","50100",10,0,1,"05",14700
"4787313","50100",37,0,2,"01",49830
"4788002","50100",10,0,2,"06",7900
"4788778","50100",5,0,4,"01",49000
"4789049","50100",26,0,3,"02",64600
"4790044","50100",44,0,0,"06",0
"4790801","50100",37,0,0,"09",0
"4791006","50100",11,0,3,"02",49900
"4791044","50100",11,0,1,"03",26100
"4791050","50100",16,0,3,"02",26620
"4791111","50100",42,0,2,"02",49500
"4791703","50100",37,0,1,"02",27000
"4792276","50100",32,0,1,"07",22400
"4792659","50100",10,0,4,"01",39100
"4793118","50100",11,0,2,"02",67800
"4793159","50100",32,0,1,"02",55640
"4793286","50100",15,0,1,"06",16400
"4794221","50100",10,0,2,"02",15200
"4795731","50100",16,0,4,"06",16500
"4796556","50100",43,0,2,"02",82500
"4796793","50100",26,0,2,"02",49300
"4797900","50100",5,0,3,"01",72100
"4799263","50100",10,0,1,"02",32300
"4799858","50100",10,0,4,"02",62900
"4801707","50100",16,0,4,"01",40000
"4801781","50100",15,0,4,"05",28890
"4802180","50100",0,1,1,"  ",0
"4802424","50100",37,0,2,"02",41000
"4803198","50100",42,0,3,"02",64500
"4805307","50100",37,0,4,"02",80030
"4805895","50100",42,0,3,"02",56900
"4806321","50100",6,0,6,"02",48700
"4806940","50100",37,0,0,"06",0
"4807381","50100",16,0,1,"01",16000
"4807747","50100",0,2,1,"  ",0
"4807964","50100",10,0,3,"02",59800
"4808396","50100",11,0,3,"02",55000
"4809164","50100",0,1,1,"  ",0
"4809589","50100",10,0,5,"02",30050
"4810325","50100",22,0,3,"02",79000
"4810394","50100",27,0,2,"04",45000
"4810455","50100",16,0,2,"05",8000
"4810776","50100",48,0,2,"02",65404
"4810834","50100",22,0,0,"02",0
"4811616","50100",22,0,0,"04",0
"4814398","50100",0,2,1,"  ",0
"4814851","50100",15,0,4,"02",44300
"4815942","50100",15,0,1,"02",6660
"4816430","50100",11,0,4,"02",49200
"4816465","50100",14,0,0,"05",0
"4816651","50100",48,0,3,"06",37300
"4817045","50100",8,0,0,"02",0
"4818489","50100",11,0,2,"02",59600
"4818688","50100",22,0,0,"02",0
"4818694","50100",10,0,3,"02",80000
"4819711","50100",32,0,2,"02",56800
"4821964","50100",10,0,3,"02",296200
"4822271","50100",10,0,3,"02",65500
"4823406","50100",16,0,2,"02",43120
"4823427","50100",16,0,2,"02",92800
"4823897","50100",43,0,2,"02",67000
"4824629","50100",26,0,1,"03",12000
"4825255","50100",26,0,5,"02",52580
"4825939","50100",11,0,1,"01",20800
"4826187","50100",32,0,2,"04",76100
"4826736","50100",26,0,4,"02",100700
"4826816","50100",22,0,0,"02",0
"4826985","50100",10,0,4,"02",41000
"4828075","50100",11,0,1,"02",13300
"4828160","50100",0,2,1,"  ",0
"4828436","50100",27,0,3,"02",61500
"4829244","50100",10,0,3,"02",63540
"4829245","50100",15,0,0,"07",0
"4829471","50100",11,0,4,"02",45800
"4829696","50100",64,0,2,"05",19400
"4829723","50100",10,0,1,"02",17200
"4830517","50100",0,2,1,"  ",0
"4831642","50100",14,0,0,"02",0
"4832705","50100",10,0,4,"02",83000
