"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"7370167","25010",22,0,1,"06",6600
"7370199","25100",19,0,1,"02",32500
"7370288","25050",31,0,0,"02",0
"7370467","25090",19,0,2,"04",44700
"7370600","25110",25,0,1,"09",6410
"7370666","25130",0,1,1,"  ",0
"7371121","25010",24,0,4,"04",34400
"7371147","25050",19,0,3,"02",34760
"7371169","25020",27,0,2,"02",183810
"7371235","25020",21,0,1,"04",25000
"7371261","25080",19,0,6,"04",98000
"7371276","25060",19,0,2,"02",66000
"7371328","25010",24,0,1,"09",11800
"7371386","25040",21,0,1,"08",44530
"7371471","25060",19,0,1,"05",22900
"7371478","25010",8,0,6,"02",90880
"7371512","25060",13,0,4,"04",60800
"7371587","25070",24,0,2,"02",167000
"7371654","25060",24,0,1,"02",24000
"7371721","25070",13,0,6,"02",47200
"7371788","25120",13,0,2,"02",34600
"7371814","25110",16,0,4,"07",31000
"7371837","25020",24,0,3,"02",80000
"7371938","25060",13,0,5,"02",29200
"7371963","25050",14,0,2,"04",114000
"7372051","25120",15,0,0,"02",0
"7372094","25050",0,2,1,"  ",0
"7372161","25110",16,0,2,"02",63100
"7372222","25020",0,1,1,"  ",0
"7372385","25070",27,0,3,"01",30500
"7372503","25120",27,0,5,"02",70400
"7372622","25050",24,0,2,"07",85040
"7372652","25040",27,0,2,"04",104000
"7372683","25020",10,0,4,"02",93500
"7372719","25020",0,1,1,"  ",0
"7373079","25120",19,0,3,"02",1e+05
"7373097","25080",24,0,1,"09",4800
"7373361","25010",6,0,0,"02",0
"7373426","25050",24,0,3,"02",85900
"7373550","25060",16,0,2,"02",25900
"7373589","25080",21,0,1,"05",0
"7373633","25020",27,0,4,"02",145000
"7373659","25030",8,0,2,"02",22800
"7373751","25020",21,0,2,"02",176600
"7373789","25120",0,1,1,"  ",0
"7373800","25020",13,0,2,"02",4700
"7373847","25060",11,0,2,"09",26200
"7373892","25080",21,0,1,"02",24100
"7373933","25060",19,0,2,"02",156500
"7373965","25060",19,0,1,"02",55300
"7373969","25080",0,2,1,"  ",0
"7373970","25010",24,0,2,"02",76000
"7374017","25030",22,0,1,"08",41000
"7374128","25020",19,0,2,"02",75100
"7374168","25030",21,0,4,"02",42900
"7374234","25090",19,0,5,"02",89500
"7374238","25100",24,0,4,"02",85300
"7374335","25090",16,0,3,"03",52200
"7374387","25070",38,0,4,"02",117400
"7374500","25100",0,1,1,"  ",0
"7374556","25120",29,0,4,"02",60000
"7374603","25060",16,0,2,"02",5700
"7374644","25060",24,0,1,"02",37700
"7374684","25040",18,0,2,"08",63100
"7374942","25090",19,0,1,"04",47500
"7374944","25110",27,0,1,"07",25000
"7374987","25090",27,0,1,"05",85000
"7375034","25100",16,0,3,"02",87000
"7375159","25030",24,0,3,"02",23800
"7375178","25090",0,2,1,"  ",0
"7375205","25030",24,0,2,"02",207000
"7375286","25020",24,0,2,"02",32500
"7375426","25070",21,0,2,"02",60000
"7375508","25030",16,0,1,"05",34300
"7375607","25130",16,0,4,"02",93820
"7375707","25050",21,0,2,"02",316000
"7375790","25070",40,0,0,"05",0
"7375984","25030",13,0,5,"02",72840
"7376039","25120",19,0,3,"02",92400
"7376099","25010",22,0,3,"02",72000
"7376119","25080",22,0,1,"07",47000
"7376273","25080",24,0,3,"04",105060
"7376350","25070",27,0,3,"07",27500
"7376504","25020",33,0,1,"09",140000
"7376545","25060",16,0,1,"02",10400
"7376582","25110",16,0,2,"02",65500
"7376589","25090",22,0,5,"02",59500
"7376604","25050",19,0,4,"04",80400
"7376741","25080",19,0,5,"02",82000
"7376778","25070",16,0,1,"08",322000
"7376787","25070",16,0,2,"02",55100
"7377092","25070",22,0,1,"07",32000
"7377109","25070",30,0,2,"04",57450
"7377183","25020",24,0,2,"08",35000
"7377234","25120",16,0,0,"02",0
"7377250","25120",10,0,3,"02",77900
"7377346","25010",0,2,1,"  ",0
"7377429","25010",32,0,2,"06",26100
"7377678","25080",24,0,3,"05",67000
"7377882","25020",17,0,2,"02",89800
"7377900","25040",22,0,5,"05",57200
"7377914","25060",5,0,1,"06",47300
"7378109","25070",24,0,4,"02",64060
"7378205","25090",24,0,2,"09",111050
"7378233","25050",16,0,1,"06",30400
"7378272","25040",22,0,1,"05",20630
"7378383","25090",16,0,3,"06",11020
"7378486","25120",22,0,3,"02",93000
"7378655","25090",16,0,5,"05",36000
"7378674","25010",22,0,1,"02",3600
"7378681","25040",32,0,2,"04",105000
"7378705","25070",19,0,3,"05",7000
"7378819","25130",22,0,3,"02",108000
"7378849","25130",37,0,0,"02",0
"7378888","25040",19,0,6,"02",108400
"7378922","25090",16,0,2,"04",248200
"7378925","25130",21,0,3,"02",142000
"7378950","25090",0,2,1,"  ",0
"7379050","25110",22,0,0,"02",0
"7379068","25040",27,0,1,"04",3700
"7379140","25050",19,0,3,"03",127500
"7379195","25120",14,0,2,"02",123000
"7379257","25120",22,0,0,"02",0
"7379378","25010",21,0,4,"02",38180
"7379384","25030",27,0,3,"02",102900
"7379415","25050",19,0,2,"02",275700
"7379590","25110",40,0,3,"02",56140
"7379666","25010",24,0,2,"02",63780
"7379696","25050",8,0,3,"04",88000
"7379745","25120",21,0,0,"02",0
"7379788","25100",25,0,2,"02",52400
"7379862","25100",0,2,1,"  ",0
"7379871","25050",19,0,3,"02",183030
"7379892","25120",21,0,5,"04",49200
"7380086","25060",16,0,5,"02",54400
"7380190","25110",24,0,2,"02",52000
"7380300","25010",8,0,4,"02",75000
"7380352","25050",19,0,4,"02",0
"7380387","25010",16,0,2,"02",34400
"7380467","25020",27,0,2,"09",148000
"7380561","25120",19,0,0,"02",0
"7380697","25130",0,1,1,"  ",0
"7380762","25050",26,0,1,"02",54000
"7380778","25080",27,0,1,"04",16500
"7380827","25090",24,0,4,"03",84050
"7380837","25080",27,0,3,"06",0
"7380869","25100",21,0,3,"07",41000
"7380942","25060",16,0,4,"02",341200
"7381042","25070",16,0,4,"02",33900
"7381069","25020",24,0,4,"02",89240
"7381104","25060",24,0,4,"04",42300
"7381273","25020",24,0,1,"06",15000
"7381312","25020",27,0,7,"02",130800
"7381402","25130",16,0,0,"08",0
"7381407","25100",0,2,1,"  ",0
"7381446","25050",0,2,1,"  ",0
"7381465","25130",19,0,3,"02",62060
"7381482","25080",24,0,2,"05",0
"7381551","25010",8,0,1,"02",48450
"7381590","25070",22,0,1,"02",56800
"7381619","25090",0,1,1,"  ",0
"7381637","25040",16,0,1,"08",55000
"7381794","25120",21,0,1,"07",260
"7381806","25040",16,0,3,"02",322000
"7381845","25080",19,0,1,"09",14400
"7381972","25100",24,0,1,"06",34000
"7382022","25120",22,0,0,"02",0
"7382074","25070",22,0,1,"02",31800
"7382156","25110",0,1,1,"  ",0
"7382170","25120",19,0,0,"02",0
"7382176","25010",8,0,1,"03",42200
"7382261","25110",16,0,3,"02",325640
"7382285","25110",19,0,3,"04",50450
"7382300","25120",21,0,1,"02",80740
"7382335","25070",19,0,2,"02",84000
"7382505","25070",19,0,5,"02",98850
"7382633","25080",16,0,3,"02",149300
"7382688","25040",26,0,3,"02",90000
"7382712","25070",24,0,1,"09",29110
"7382779","25010",6,0,0,"02",0
"7382966","25060",6,0,3,"02",96500
"7382988","25130",19,0,3,"05",19600
"7382999","25030",16,0,3,"03",81000
"7383182","25040",24,0,2,"02",76900
"7383188","25030",27,0,1,"09",9400
"7383208","25030",27,0,4,"02",175700
"7383371","25110",0,1,1,"  ",0
"7383455","25010",0,2,1,"  ",0
"7383527","25060",13,0,4,"05",41200
"7383546","25040",29,0,2,"02",170640
"7383576","25010",19,0,2,"07",46000
"7383678","25080",19,0,1,"04",45200
"7383770","25010",8,0,1,"06",11000
"7383923","25080",27,0,1,"09",9500
"7383927","25130",16,0,1,"04",43200
"7384013","25130",27,0,3,"02",53900
"7384095","25130",0,2,1,"  ",0
"7384182","25010",21,0,1,"02",4800
"7384222","25130",17,0,1,"02",48000
"7384237","25120",19,0,0,"02",0
"7384367","25070",25,0,2,"02",54900
"7384575","25090",27,0,1,"06",34000
"7384582","25100",34,0,2,"06",28660
"7384618","25130",27,0,2,"07",6500
"7384629","25050",16,0,1,"07",69000
"7384672","25090",0,2,1,"  ",0
"7384727","25120",34,0,0,"02",0
"7384790","25020",13,0,2,"02",34400
"7384794","25070",19,0,1,"09",9300
"7384859","25120",17,0,1,"02",53000
"7384892","25060",15,0,0,"04",0
"7384899","25010",22,0,2,"06",5000
"7385074","25100",22,0,4,"02",81100
"7385135","25120",18,0,0,"05",0
"7385151","25020",16,0,1,"07",100020
"7385202","25100",24,0,1,"02",4500
"7385239","25090",27,0,2,"05",9700
"7385291","25080",0,2,1,"  ",0
"7385327","25010",25,0,4,"02",64500
"7385389","25090",22,0,1,"06",13000
"7385450","25080",19,0,1,"09",10300
"7385452","25120",19,0,2,"02",10400
"7385515","25040",24,0,4,"02",149000
"7385615","25110",27,0,4,"02",90500
"7385619","25010",17,0,1,"02",30650
"7385766","25090",29,0,5,"06",26000
"7385791","25060",0,1,1,"  ",0
"7385798","25040",19,0,1,"05",8400
"7385869","25120",22,0,0,"02",0
"7385950","25030",16,0,2,"03",118600
"7386056","25120",16,0,2,"05",52000
"7386095","25030",13,0,3,"02",63000
"7386224","25050",24,0,2,"02",72800
"7386240","25070",17,0,5,"02",76600
"7386265","25040",0,2,1,"  ",0
"7386438","25110",22,0,4,"02",111300
"7386494","25130",18,0,2,"09",20500
"7386561","25120",18,0,1,"02",31800
"7386574","25010",16,0,2,"02",50700
"7386594","25040",24,0,4,"02",75270
"7386616","25130",34,0,3,"02",54500
"7386625","25010",26,0,3,"02",148380
"7386661","25030",19,0,8,"04",34000
"7386781","25060",16,0,2,"02",74160
"7386810","25120",21,0,2,"02",54260
"7386848","25110",24,0,4,"02",151000
"7386908","25120",16,0,0,"07",0
"7387011","25060",16,0,4,"02",578000
"7387113","25090",7,0,0,"05",0
"7387181","25090",21,0,2,"05",17000
"7387211","25070",17,0,4,"02",46000
"7387221","25020",29,0,2,"02",67400
"7387260","25010",13,0,4,"06",10600
"7387285","25030",16,0,2,"07",14700
"7387350","25100",30,0,1,"02",83000
"7387434","25120",25,0,0,"02",0
"7387457","25010",6,0,0,"02",0
"7387469","25060",21,0,2,"06",10800
"7387498","25120",13,0,2,"02",13000
"7387525","25100",22,0,3,"02",65700
"7387536","25120",24,0,1,"02",36000
"7387554","25010",8,0,5,"02",52000
"7387579","25130",19,0,3,"05",40550
"7387771","25030",22,0,5,"02",35300
"7387828","25040",30,0,5,"02",160000
"7387880","25080",24,0,1,"03",7400
"7387949","25040",24,0,1,"08",23000
"7387974","25130",24,0,2,"02",65400
"7387982","25080",24,0,2,"04",24500
"7387993","25100",22,0,3,"02",363000
"7388014","25040",19,0,2,"04",63080
"7388065","25040",21,0,2,"02",177210
"7388073","25100",24,0,4,"02",32200
"7388169","25100",19,0,4,"02",335320
"7388253","25120",22,0,2,"01",10800
"7388360","25060",24,0,3,"07",61000
"7388399","25030",16,0,3,"02",75000
"7388423","25030",21,0,1,"04",11700
"7388485","25130",15,0,1,"02",16100
"7388525","25020",18,0,4,"04",30830
"7388548","25070",22,0,2,"02",33900
"7388625","25020",16,0,5,"05",39600
"7388716","25070",18,0,2,"06",41000
"7388743","25110",21,0,2,"02",81560
"7388791","25020",43,0,0,"02",0
"7388820","25090",0,1,1,"  ",0
"7388886","25090",16,0,6,"08",6300
"7388890","25020",22,0,4,"02",46800
"7388891","25040",19,0,1,"09",5700
"7388966","25070",44,0,0,"07",0
"7389013","25070",27,0,1,"01",10800
"7389087","25070",14,0,6,"02",37100
"7389167","25060",26,0,2,"02",115000
"7389213","25010",22,0,2,"02",35300
"7389229","25120",24,0,1,"08",43000
"7389271","25080",24,0,2,"02",59000
"7389364","25100",18,0,3,"02",182800
"7389523","25090",19,0,3,"09",40000
"7389818","25130",22,0,1,"06",50000
"7389835","25030",16,0,3,"02",74300
"7389887","25060",13,0,3,"05",14000
"7390034","25100",24,0,1,"09",10000
"7390105","25090",29,0,1,"07",25000
"7390135","25040",24,0,2,"02",15730
"7390215","25080",19,0,2,"04",105270
"7390216","25100",16,0,2,"02",113500
"7390255","25130",19,0,3,"02",35500
"7390301","25120",19,0,0,"02",0
"7390409","25090",16,0,1,"05",8500
"7390524","25120",18,0,2,"02",22700
"7390580","25120",16,0,5,"02",30100
"7390588","25120",26,0,1,"02",38700
"7390594","25120",25,0,0,"02",0
"7390667","25120",16,0,1,"03",48100
"7390773","25010",5,0,2,"02",72500
"7390864","25020",16,0,3,"02",102930
"7390885","25110",13,0,5,"02",48100
"7390887","25120",16,0,4,"02",33900
"7391083","25080",18,0,2,"02",24800
"7391144","25130",21,0,1,"04",0
"7391162","25090",14,0,2,"04",94800
"7391174","25010",5,0,3,"02",78000
"7391257","25060",13,0,5,"04",79000
"7391496","25020",21,0,3,"02",73800
"7391507","25060",22,0,1,"02",42000
"7391570","25050",19,0,4,"05",44800
"7391795","25110",24,0,3,"05",54000
"7391853","25020",16,0,2,"02",127000
"7391859","25060",21,0,1,"02",26760
"7391890","25130",22,0,2,"02",32800
"7391920","25080",19,0,3,"04",74790
"7391985","25020",19,0,4,"02",103510
"7392017","25100",24,0,1,"07",30000
"7392050","25070",22,0,3,"02",47000
"7392168","25090",18,0,2,"05",28000
"7392324","25130",22,0,3,"02",44000
"7392383","25090",21,0,1,"02",20400
"7392445","25110",24,0,2,"02",66000
"7392555","25060",32,0,1,"02",48000
"7392619","25130",24,0,1,"04",10000
"7392699","25100",0,2,1,"  ",0
"7392795","25060",22,0,1,"08",25700
"7392870","25050",21,0,2,"04",52600
"7392931","25060",19,0,1,"02",37000
"7392955","25090",16,0,2,"05",67000
"7393000","25050",22,0,1,"02",12200
"7393030","25080",18,0,2,"04",38000
"7393137","25030",16,0,2,"02",24500
"7393148","25090",29,0,4,"07",45400
"7393171","25010",5,0,1,"02",3210
"7393338","25010",16,0,3,"02",45750
"7393481","25100",24,0,2,"05",145000
"7393549","25010",0,2,1,"  ",0
"7393576","25120",25,0,0,"02",0
"7393755","25040",22,0,2,"05",63200
"7393771","25010",5,0,1,"02",29720
"7393815","25110",22,0,3,"02",23000
"7393891","25080",24,0,2,"02",38000
"7394052","25130",30,0,4,"02",87000
"7394060","25080",22,0,4,"05",12300
"7394064","25120",22,0,2,"02",82400
"7394099","25010",19,0,5,"02",112000
"7394116","25100",16,0,2,"02",50700
"7394179","25070",16,0,2,"02",47600
"7394213","25060",13,0,3,"04",17000
"7394270","25080",18,0,2,"02",34920
"7394302","25030",26,0,1,"03",37000
"7394349","25010",27,0,2,"02",25200
"7394554","25050",16,0,4,"04",146400
"7394576","25020",27,0,2,"05",42000
"7394655","25030",22,0,1,"04",6700
"7394730","25130",21,0,5,"02",62000
"7394754","25070",25,0,2,"05",20900
"7394831","25080",24,0,1,"09",11300
"7394970","25130",14,0,3,"03",94100
"7395008","25060",16,0,2,"07",55000
"7395031","25040",24,0,3,"02",57300
"7395041","25090",24,0,1,"02",12410
"7395138","25020",16,0,1,"02",110100
"7395151","25020",17,0,4,"02",142000
"7395194","25100",19,0,5,"02",71500
"7395366","25010",0,2,1,"  ",0
"7395478","25110",30,0,2,"04",63140
"7395626","25050",17,0,2,"02",88400
"7395831","25110",27,0,1,"06",8100
"7395860","25050",19,0,3,"02",149500
"7395883","25120",6,0,0,"02",0
"7395917","25020",24,0,1,"05",24400
"7395964","25030",14,0,3,"05",58000
"7396098","25100",19,0,5,"02",176500
"7396144","25120",22,0,0,"02",0
"7396227","25060",13,0,2,"02",27640
"7396249","25030",13,0,6,"02",65000
"7396327","25050",21,0,2,"02",36000
"7396348","25010",11,0,5,"02",61324
"7396358","25060",21,0,2,"02",27480
"7396504","25080",16,0,1,"02",10000
"7396589","25090",19,0,4,"05",43000
"7396645","25040",24,0,2,"02",77000
"7396718","25120",22,0,4,"02",102000
"7396728","25090",0,2,1,"  ",0
"7396977","25050",22,0,6,"02",95400
"7397101","25080",19,0,2,"02",70120
"7397137","25010",0,2,1,"  ",0
"7397188","25080",0,2,1,"  ",0
"7397270","25030",22,0,7,"04",50100
"7397296","25010",6,0,0,"02",0
"7397312","25090",35,0,3,"03",55000
"7397494","25040",22,0,3,"02",89000
"7397495","25050",16,0,0,"02",0
"7397522","25080",21,0,1,"08",5000
"7397635","25050",18,0,1,"02",1100
"7397691","25030",22,0,1,"08",43200
"7397741","25020",16,0,2,"05",40900
"7397812","25030",27,0,1,"01",29000
"7397868","25120",19,0,3,"02",47600
"7397944","25090",22,0,6,"05",59700
"7398030","25070",19,0,1,"04",36300
"7398274","25060",19,0,1,"07",52000
"7398387","25070",0,1,1,"  ",0
"7398420","25020",18,0,1,"09",21100
"7398423","25090",0,2,1,"  ",0
"7398452","25110",32,0,8,"02",107600
"7398519","25090",21,0,2,"06",41004
"7398536","25090",24,0,1,"09",4500
"7398692","25130",14,0,6,"05",27450
"7398836","25120",22,0,4,"02",77000
"7398877","25060",13,0,2,"02",43800
"7399014","25090",16,0,2,"05",17300
"7399065","25130",18,0,1,"05",7700
"7399086","25070",22,0,1,"02",48160
"7399104","25080",32,0,4,"05",102200
"7399116","25120",13,0,8,"03",104210
"7399179","25010",14,0,3,"02",88400
"7399184","25120",14,0,2,"02",18800
"7399383","25050",25,0,2,"02",34610
"7399420","25100",14,0,3,"02",33600
"7399530","25110",16,0,1,"08",14100
"7399577","25030",11,0,3,"05",33000
"7399590","25080",24,0,3,"07",15600
"7399638","25130",16,0,5,"05",22600
"7399973","25010",18,0,4,"05",48100
"7400055","25030",14,0,3,"02",105400
"7400083","25010",16,0,1,"08",24204
"7400251","25050",19,0,1,"08",0
"7400287","25030",27,0,4,"04",32100
"7400291","25110",24,0,2,"02",51000
"7400333","25050",21,0,2,"02",33700
"7400337","25060",21,0,0,"05",0
"7400396","25080",27,0,1,"09",38000
"7400442","25080",27,0,2,"04",25210
"7400498","25080",21,0,4,"02",113350
"7400521","25070",19,0,1,"02",21000
"7400550","25120",19,0,3,"02",116800
"7400571","25110",24,0,3,"04",61910
"7400598","25100",22,0,1,"08",50500
"7400599","25010",3,0,3,"02",54100
"7400620","25040",22,0,5,"02",322000
"7400621","25050",24,0,2,"04",67650
"7400642","25100",16,0,2,"04",56200
"7400692","25040",22,0,1,"08",-3200
"7400875","25120",30,0,1,"02",4030
"7400922","25130",14,0,2,"02",69300
"7400936","25100",0,1,1,"  ",0
"7401094","25050",19,0,2,"02",42100
"7401324","25010",16,0,1,"02",13700
"7401363","25120",24,0,2,"02",34200
"7401366","25100",21,0,4,"02",152700
"7401388","25050",19,0,1,"09",10000
"7401391","25080",16,0,2,"04",6200
"7401426","25100",22,0,1,"02",38900
"7401427","25010",16,0,1,"07",10000
"7401434","25130",0,1,1,"  ",0
"7401478","25080",27,0,4,"05",46800
"7401539","25100",24,0,2,"02",65920
"7401549","25130",16,0,3,"05",26700
"7401827","25120",24,0,2,"03",144700
"7401899","25050",19,0,4,"02",118700
"7401926","25130",18,0,2,"09",5400
"7401932","25090",0,2,1,"  ",0
"7401934","25130",14,0,1,"05",48000
"7401971","25010",21,0,2,"06",18700
"7401976","25070",32,0,4,"02",78400
"7401985","25020",19,0,3,"02",36000
"7402151","25010",0,2,1,"  ",0
"7402173","25090",24,0,3,"02",88250
"7402245","25020",16,0,2,"02",147150
"7402396","25130",13,0,7,"03",25400
"7402418","25020",24,0,2,"02",91300
"7402573","25030",0,1,1,"  ",0
"7402581","25010",18,0,1,"03",22600
"7402664","25120",18,0,2,"04",19800
"7403096","25090",0,2,1,"  ",0
"7403107","25060",19,0,3,"04",56800
"7403203","25110",21,0,2,"04",77300
"7403308","25060",24,0,1,"02",267000
"7403347","25040",16,0,2,"08",22190
"7403583","25120",14,0,5,"02",45000
"7403657","25100",19,0,3,"02",98900
"7403769","25060",24,0,2,"05",33000
"7403788","25040",21,0,4,"02",89900
"7403799","25010",5,0,1,"02",26000
"7403804","25080",27,0,0,"05",0
"7403833","25080",32,0,3,"04",23000
"7403895","25120",27,0,2,"02",44700
"7403978","25070",24,0,2,"03",41580
"7404001","25100",27,0,1,"09",35000
"7404462","25110",13,0,3,"02",48000
"7404490","25090",16,0,6,"04",93400
"7404504","25010",19,0,2,"02",347700
"7404588","25110",22,0,3,"02",122000
"7404754","25120",22,0,0,"06",0
"7404760","25020",27,0,1,"09",20400
"7404890","25050",27,0,2,"02",119000
"7404923","25060",10,0,4,"02",56000
"7404933","25090",26,0,1,"07",29400
"7404948","25120",30,0,1,"02",19500
"7404956","25130",21,0,2,"02",46000
"7405073","25090",19,0,3,"03",65000
"7405190","25080",19,0,2,"08",9400
"7405210","25030",22,0,4,"02",101100
"7405327","25100",11,0,1,"02",99200
"7405471","25070",27,0,3,"02",63500
"7405547","25030",16,0,4,"02",50170
"7405696","25030",25,0,1,"04",5900
"7405753","25100",16,0,4,"02",157000
"7405848","25030",16,0,1,"04",0
"7405878","25100",0,1,1,"  ",0
"7405919","25100",23,0,4,"02",88000
"7406112","25100",14,0,3,"02",35680
"7406205","25030",21,0,1,"07",52000
"7406207","25020",26,0,1,"05",6100
"7406231","25100",0,2,1,"  ",0
"7406256","25020",13,0,1,"05",50000
"7406338","25090",16,0,2,"05",51100
"7406460","25120",16,0,1,"02",10000
"7406464","25090",21,0,2,"04",35200
"7406554","25130",21,0,1,"06",3000
"7406560","25120",16,0,2,"02",61000
"7406724","25130",13,0,0,"06",0
"7406847","25080",16,0,2,"08",97400
"7406883","25110",11,0,3,"04",74800
"7407044","25120",21,0,2,"05",57000
"7407057","25020",19,0,4,"02",324600
"7407074","25030",33,0,4,"02",66050
"7407103","25060",0,1,1,"  ",0
"7407194","25030",13,0,3,"02",25000
"7407213","25120",24,0,4,"04",42350
"7407251","25050",24,0,1,"07",97700
"7407320","25090",8,0,5,"05",45000
"7407325","25080",18,0,2,"03",107000
"7407395","25040",22,0,2,"02",75000
"7407447","25110",24,0,2,"03",81450
"7407459","25120",6,0,0,"02",0
"7407515","25100",16,0,5,"02",322000
"7407524","25130",21,0,2,"02",26000
"7407535","25010",12,0,0,"04",0
"7407540","25130",18,0,4,"02",65300
"7407579","25010",16,0,3,"04",8500
"7407718","25040",25,0,0,"05",0
"7407824","25090",21,0,3,"04",0
"7407837","25090",19,0,3,"05",0
"7407885","25080",16,0,6,"04",49000
"7407931","25050",24,0,1,"05",36210
"7408024","25060",24,0,2,"01",66000
"7408127","25010",19,0,5,"02",73350
"7408195","25110",32,0,4,"02",72000
"7408197","25110",22,0,5,"02",80170
"7408217","25090",13,0,3,"06",59000
"7408498","25030",18,0,2,"02",88000
"7408540","25070",22,0,4,"03",82580
"7408542","25050",24,0,3,"02",124000
"7408784","25080",16,0,3,"04",41700
"7408832","25070",0,1,1,"  ",0
"7408836","25130",14,0,3,"02",82700
"7408848","25100",37,0,3,"04",57000
"7408936","25080",16,0,1,"04",18800
"7408937","25110",24,0,1,"06",9700
"7408949","25100",16,0,5,"02",133000
"7408976","25110",22,0,1,"08",14400
"7409069","25050",27,0,2,"01",43900
"7409304","25080",24,0,2,"03",10950
"7409309","25070",6,0,2,"02",87500
"7409331","25110",27,0,4,"02",48000
"7409338","25050",19,0,7,"02",73000
"7409340","25050",16,0,2,"02",374000
"7409383","25090",25,0,1,"06",3600
"7409408","25040",22,0,1,"03",34390
"7409449","25010",16,0,1,"02",40230
"7409565","25040",18,0,2,"05",70500
"7409575","25080",16,0,3,"03",181960
"7409636","25020",16,0,4,"02",134000
"7409687","25090",25,0,1,"08",3000
"7409780","25060",16,0,4,"02",53700
"7409799","25110",21,0,2,"02",72500
"7409885","25060",16,0,2,"04",89000
"7409933","25030",19,0,4,"04",40000
"7410107","25060",13,0,4,"02",78000
"7410116","25060",18,0,1,"02",50000
"7410237","25040",21,0,1,"02",16300
"7410255","25080",24,0,2,"07",18000
"7410270","25040",15,0,7,"02",78200
"7410391","25060",30,0,3,"02",73000
"7410393","25010",13,0,3,"02",30104
"7410447","25120",21,0,3,"02",89000
"7410471","25080",16,0,4,"02",71000
"7410474","25100",0,2,1,"  ",0
"7410494","25040",32,0,3,"02",61240
"7410501","25020",19,0,1,"04",46900
"7410521","25010",24,0,2,"02",63000
"7410577","25060",24,0,1,"04",55000
"7410612","25090",32,0,3,"05",60000
"7410687","25110",17,0,4,"04",61000
"7410743","25090",16,0,7,"07",11900
"7410909","25020",21,0,1,"04",25000
"7410916","25020",24,0,1,"02",50000
"7410945","25080",24,0,3,"04",36100
"7411018","25010",32,0,2,"08",0
"7411078","25020",24,0,2,"02",100900
"7411087","25120",18,0,1,"04",2400
"7411190","25130",27,0,1,"05",8000
"7411362","25090",24,0,1,"09",76000
"7411572","25070",24,0,5,"02",117700
"7411573","25100",16,0,5,"02",164000
"7411587","25040",16,0,2,"05",64000
"7411613","25090",24,0,2,"07",127500
"7411639","25130",13,0,3,"01",64100
"7411695","25070",16,0,3,"02",65200
"7411741","25070",25,0,0,"03",0
"7411943","25120",18,0,0,"04",0
"7412016","25130",24,0,2,"02",71100
"7412062","25060",16,0,2,"02",116000
"7412072","25030",27,0,4,"02",153500
"7412104","25110",0,1,1,"  ",0
"7412123","25040",22,0,1,"02",96000
"7412144","25030",18,0,3,"02",111400
"7412154","25090",22,0,3,"02",44450
"7412185","25020",27,0,5,"03",122000
"7412200","25060",33,0,2,"03",51000
"7412410","25110",21,0,2,"02",61700
"7412513","25130",16,0,2,"05",6600
"7412664","25030",16,0,5,"04",58000
"7412685","25030",11,0,5,"05",41110
"7412753","25060",13,0,5,"04",139100
"7412810","25130",0,1,1,"  ",0
"7412920","25050",27,0,1,"09",50000
"7412935","25120",17,0,2,"02",42200
"7412977","25030",0,1,1,"  ",0
"7413014","25030",21,0,5,"02",93800
"7413023","25040",21,0,1,"09",15000
"7413200","25130",29,0,1,"05",55000
"7413261","25080",26,0,2,"09",31160
"7413321","25090",13,0,4,"05",25000
"7413402","25040",24,0,2,"05",104500
"7413408","25120",16,0,5,"02",50000
"7413504","25070",21,0,1,"05",0
"7413629","25010",16,0,0,"02",0
"7413644","25060",19,0,1,"04",46100
"7413779","25040",16,0,2,"02",60350
"7413858","25100",22,0,5,"02",717000
"7413874","25040",32,0,3,"02",96000
"7413995","25060",16,0,1,"05",7200
"7414058","25020",21,0,4,"02",72900
"7414082","25110",19,0,2,"02",89000
"7414105","25130",16,0,1,"09",7500
"7414126","25120",16,0,1,"09",8200
"7414146","25020",19,0,2,"06",12500
"7414159","25090",0,2,1,"  ",0
"7414221","25120",22,0,0,"02",0
"7414413","25110",22,0,3,"05",99000
"7414476","25040",19,0,4,"04",48100
"7414758","25120",22,0,2,"02",70800
"7414835","25050",14,0,2,"07",140520
"7414890","25050",0,2,1,"  ",0
"7414909","25120",13,0,0,"02",0
"7414922","25090",22,0,1,"09",53000
"7414940","25010",24,0,1,"08",20000
"7414955","25020",19,0,3,"02",85200
"7415015","25040",21,0,1,"04",44000
"7415046","25120",0,2,1,"  ",0
"7415113","25040",16,0,3,"04",29300
"7415132","25120",27,0,2,"06",24150
"7415135","25100",24,0,2,"02",70730
"7415158","25030",0,1,1,"  ",0
"7415171","25010",6,0,1,"04",322000
"7415176","25120",13,0,2,"02",85300
"7415194","25130",13,0,2,"02",5000
"7415252","25010",19,0,1,"01",17600
"7415284","25090",22,0,1,"06",60100
"7415392","25080",16,0,2,"02",61300
"7415546","25130",16,0,1,"07",6000
"7415561","25030",19,0,2,"02",63700
"7415744","25030",13,0,3,"03",10500
"7415856","25060",19,0,1,"01",15420
"7415942","25020",19,0,2,"02",29700
"7415999","25020",18,0,3,"02",0
"7416047","25050",37,0,4,"04",65600
"7416053","25070",22,0,2,"02",59000
"7416098","25100",29,0,2,"05",94200
"7416268","25010",24,0,2,"04",20800
