PUMA,TRACT,BG,hh_id
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,15815
901,41029000501,410290005012,17149
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,17775
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19397
901,41029000501,410290005012,19634
901,41029000501,410290005012,25666
901,41029000501,410290005012,25666
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,27055
901,41029000501,410290005012,28797
901,41029000501,410290005012,28797
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,28837
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30365
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,30781
901,41029000501,410290005012,31757
901,41029000501,410290005012,32027
901,41029000501,410290005012,32027
901,41029000501,410290005012,32027
901,41029000501,410290005012,32027
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,32706
901,41029000501,410290005012,34905
901,41029000501,410290005012,34905
901,41029000501,410290005012,34905
901,41029000501,410290005012,34905
901,41029000501,410290005012,34905
901,41029000501,410290005012,34905
901,41029000501,410290005012,34905
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,38862
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,40107
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,42267
901,41029000501,410290005012,46001
901,41029000501,410290005012,46001
901,41029000501,410290005012,46001
901,41029000501,410290005012,46001
901,41029000501,410290005012,46001
901,41029000501,410290005012,46001
901,41029000501,410290005012,49518
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,50956
901,41029000501,410290005012,51584
901,41029000501,410290005012,51584
901,41029000501,410290005012,51584
901,41029000501,410290005012,51584
901,41029000501,410290005012,51636
901,41029000501,410290005012,52069
901,41029000501,410290005012,52069
901,41029000501,410290005012,52069
901,41029000501,410290005012,52069
901,41029000501,410290005012,52069
901,41029000501,410290005012,52069
901,41029000501,410290005012,52069
901,41029000501,410290005012,52586
901,41029000501,410290005012,52586
901,41029000501,410290005012,52586
901,41029000501,410290005012,52586
901,41029000501,410290005012,54031
901,41029000501,410290005012,54031
901,41029000501,410290005012,54031
901,41029000501,410290005012,54031
901,41029000501,410290005012,54031
901,41029000501,410290005012,54031
901,41029000501,410290005012,54031
901,41029000501,410290005012,54031
901,41029000501,410290005012,54047
901,41029000501,410290005012,54047
901,41029000501,410290005012,54047
901,41029000501,410290005012,54047
901,41029000501,410290005012,56769
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,57424
901,41029000501,410290005012,59598
901,41029000501,410290005012,59598
901,41029000501,410290005012,59598
901,41029000501,410290005012,59598
901,41029000501,410290005012,59598
901,41029000501,410290005012,59598
901,41029000501,410290005012,59821
901,41029000501,410290005012,59821
901,41029000501,410290005012,59821
901,41029000501,410290005012,59821
901,41029000501,410290005012,59821
901,41029000501,410290005012,60724
901,41029000501,410290005012,60724
901,41029000501,410290005012,60724
901,41029000501,410290005012,60724
901,41029000501,410290005012,60724
901,41029000501,410290005012,60724
901,41029000501,410290005012,61004
901,41029000501,410290005012,61004
901,41029000501,410290005012,61004
901,41029000501,410290005012,61004
901,41029000501,410290005012,61004
901,41029000501,410290005012,61004
901,41029000501,410290005012,64312
901,41029000501,410290005012,64312
901,41029000501,410290005012,64312
901,41029000501,410290005012,64312
901,41029000501,410290005012,64954
901,41029000501,410290005012,64954
901,41029000501,410290005012,64954
901,41029000501,410290005012,64954
901,41029000501,410290005012,64954
901,41029000501,410290005012,64954
901,41029000501,410290005012,64954
901,41029000501,410290005012,64954
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,69895
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,70940
901,41029000501,410290005012,71319
901,41029000501,410290005012,71319
901,41029000501,410290005012,71319
901,41029000501,410290005012,71724
901,41029000501,410290005012,72752
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,75910
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,76803
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81084
901,41029000501,410290005012,81599
901,41029000501,410290005012,81599
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000501,410290005012,82697
901,41029000502,410290005021,2673
901,41029000502,410290005021,2673
901,41029000502,410290005021,2673
901,41029000502,410290005021,5025
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,5626
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,9524
901,41029000502,410290005021,12551
901,41029000502,410290005021,12551
901,41029000502,410290005021,12551
901,41029000502,410290005021,12551
901,41029000502,410290005021,12551
901,41029000502,410290005021,12551
901,41029000502,410290005021,14720
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15267
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15455
901,41029000502,410290005021,15815
901,41029000502,410290005021,15815
901,41029000502,410290005021,15815
901,41029000502,410290005021,15815
901,41029000502,410290005021,15815
